Track_EN,الشعبة_AR,College_University_AR,College_University_EN,MinScore_2022_out_of_410,Percentage,KeySkillsRequired
Scientific - Math Track,علمي رياضة,علوم أسوان,Science Aswan,295.0,71.95,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Scientific - Math Track,علمي رياضة,زراعة الإسكندرية بسابا باشا,Agriculture Alexandria in Saba Basha,294.0,71.71,"Biological and chemical understanding, practical fieldwork, soil/crop analysis"
Scientific - Math Track,علمي رياضة,تجارة السويس,Commerce Suez,294.0,71.71,"Basic financial math, accounting, data analysis, business communication skills"
Scientific - Math Track,علمي رياضة,تجارة أسوان,Commerce Aswan,293.0,71.46,"Basic financial math, accounting, data analysis, business communication skills"
Scientific - Math Track,علمي رياضة,فنون جميلة فنون المنيا,Arts (Fine) Fine Arts (Fine) Minya,293.0,71.46,"Artistic/design talent, visual creativity, drawing or architectural design skills"
Scientific - Math Track,علمي رياضة,تجارة أسيوط,Commerce Asyut,293.0,71.46,"Basic financial math, accounting, data analysis, business communication skills"
Scientific - Math Track,علمي رياضة,فنون جميلة فنون أسيوط,Arts (Fine) Fine Arts (Fine) Asyut,293.0,71.46,"Artistic/design talent, visual creativity, drawing or architectural design skills"
Scientific - Math Track,علمي رياضة,تجارة مدينة السادات,Commerce City of Sadat,292.0,71.22,"Basic financial math, accounting, data analysis, business communication skills"
Scientific - Math Track,علمي رياضة,إعلام بني سويف,Mass Communication Beni Suef,292.0,71.22,"Writing and editing, communication, broad general knowledge, filming/editing skills depending on track"
Scientific - Math Track,علمي رياضة,فنون جميلة فنون الأقصر,Arts (Fine) Fine Arts (Fine) Luxor,292.0,71.22,"Artistic/design talent, visual creativity, drawing or architectural design skills"
Scientific - Math Track,علمي رياضة,علوم أسيوط,Science Asyut,291.0,70.98,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Scientific - Math Track,علمي رياضة,علوم المنيا,Science Minya,291.0,70.98,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Scientific - Math Track,علمي رياضة,تربية رياضية بنين دمياط,Education Sports Boys Damietta,290.0,70.73,"Physical fitness, coaching skills, understanding of movement physiology"
Scientific - Math Track,علمي رياضة,علوم جنوب الوادي,Science South Wadi,290.0,70.73,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Scientific - Math Track,علمي رياضة,تجارة انتساب موجه الزقازيق,Commerce Affiliated (Distance Program) Zagazig,290.0,70.73,"Basic financial math, accounting, data analysis, business communication skills"
Scientific - Math Track,علمي رياضة,علوم العريش,Science Al-Arish,290.0,70.73,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Scientific - Math Track,علمي رياضة,زراعة المنوفية بشبين الكوم,Agriculture Menoufia in Shebin Kom,290.0,70.73,"Biological and chemical understanding, practical fieldwork, soil/crop analysis"
Scientific - Math Track,علمي رياضة,علوم الوادي الجديد,Science Wadi New,290.0,70.73,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Scientific - Math Track,علمي رياضة,زراعة بنها بمشتهر,Agriculture Banha in Mashtohor,289.0,70.49,"Biological and chemical understanding, practical fieldwork, soil/crop analysis"
Scientific - Math Track,علمي رياضة,تربية طفولة مبكرة المنوفية,Education Early Childhood Early Menoufia,289.0,70.49,"Educational patience, understanding child development, communication skills with children"
Scientific - Math Track,علمي رياضة,زراعة القاهرة,Agriculture Cairo,289.0,70.49,"Biological and chemical understanding, practical fieldwork, soil/crop analysis"
Scientific - Math Track,علمي رياضة,تربية تعليم ابتدائي كفر الشيخ,Education Education Primary Kafr Sheikh,289.0,70.49,"Teaching and communication skills, patience, basic educational psychology understanding"
Scientific - Math Track,علمي رياضة,علوم سوهاج,Science Sohag,289.0,70.49,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Scientific - Math Track,علمي رياضة,علوم بنات عين شمس,Science Girls Ain Shams,289.0,70.49,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Scientific - Math Track,علمي رياضة,تربية طنطا,Education Tanta,289.0,70.49,"Teaching and communication skills, patience, basic educational psychology understanding"
Scientific - Math Track,علمي رياضة,تربية طفولة كفر الشيخ,Education Early Childhood Kafr Sheikh,287.0,70.0,"Educational patience, understanding child development, communication skills with children"
Scientific - Math Track,علمي رياضة,تجارة انتساب موجه دمياط,Commerce Affiliated (Distance Program) Damietta,287.0,70.0,"Basic financial math, accounting, data analysis, business communication skills"
Scientific - Math Track,علمي رياضة,زراعة سوهاج,Agriculture Sohag,287.0,70.0,"Biological and chemical understanding, practical fieldwork, soil/crop analysis"
Scientific - Math Track,علمي رياضة,تجارة انتساب موجه كفر الشيخ,Commerce Affiliated (Distance Program) Kafr Sheikh,287.0,70.0,"Basic financial math, accounting, data analysis, business communication skills"
Scientific - Math Track,علمي رياضة,تربية سوهاج,Education Sohag,287.0,70.0,"Teaching and communication skills, patience, basic educational psychology understanding"
Scientific - Math Track,علمي رياضة,العلوم الزراعية البيئية العريش,Science Agricultural Environmental Al-Arish,287.0,70.0,"Analytical scientific thinking, math/chemistry/physics depending on department, scientific research"
Scientific - Math Track,علمي رياضة,تربية طفولة مبكرة أسيوط,Education Early Childhood Early Asyut,286.0,69.76,"Educational patience, understanding child development, communication skills with children"
Scientific - Math Track,علمي رياضة,تربية الزقازيق,Education Zagazig,286.0,69.76,"Teaching and communication skills, patience, basic educational psychology understanding"
Scientific - Math Track,علمي رياضة,تربية جنوب الوادي,Education South Wadi,286.0,69.76,"Teaching and communication skills, patience, basic educational psychology understanding"
Scientific - Math Track,علمي رياضة,زراعة الإسكندرية,Agriculture Alexandria,286.0,69.76,"Biological and chemical understanding, practical fieldwork, soil/crop analysis"
Scientific - Math Track,علمي رياضة,زراعة قناة السويس بالإسماعيلية,Agriculture Canal Suez in Ismailia,286.0,69.76,"Biological and chemical understanding, practical fieldwork, soil/crop analysis"
Scientific - Math Track,علمي رياضة,زراعة عين شمس,Agriculture Ain Shams,285.0,69.51,"Biological and chemical understanding, practical fieldwork, soil/crop analysis"
Scientific - Math Track,علمي رياضة,زراعة الفيوم,Agriculture Fayoum,285.0,69.51,"Biological and chemical understanding, practical fieldwork, soil/crop analysis"
Scientific - Math Track,علمي رياضة,تربية تعليم ابتدائي المنوفية,Education Education Primary Menoufia,285.0,69.51,"Teaching and communication skills, patience, basic educational psychology understanding"
Scientific - Math Track,علمي رياضة,زراعة مطروح بفوكه,Agriculture Matrouh in Foka,285.0,69.51,"Biological and chemical understanding, practical fieldwork, soil/crop analysis"
Scientific - Math Track,علمي رياضة,تمريض أسوان,Nursing Aswan,284.0,69.27,"Humane caregiving, tolerance for physical/psychological stress, precision in following medical instructions"
Scientific - Math Track,علمي رياضة,تربية طفولة طنطا,Education Early Childhood Tanta,284.0,69.27,"Educational patience, understanding child development, communication skills with children"
Scientific - Math Track,علمي رياضة,تجارة انتساب موجه الإسكندرية,Commerce Affiliated (Distance Program) Alexandria,284.0,69.27,"Basic financial math, accounting, data analysis, business communication skills"
Scientific - Math Track,علمي رياضة,تجارة انتساب موجه طنطا,Commerce Affiliated (Distance Program) Tanta,284.0,69.27,"Basic financial math, accounting, data analysis, business communication skills"
Scientific - Math Track,علمي رياضة,تجارة انتساب موجه القاهرة,Commerce Affiliated (Distance Program) Cairo,283.0,69.02,"Basic financial math, accounting, data analysis, business communication skills"
